run_id,config_hash,source_hash,dataset,task,model,model_family,seed,split,num_threads,run_dir,job_config
atlas_het__node_classification__graphatlas_beta_zero__split0__seed0__af014ea9d9cc,af014ea9d9cc,0e672c999c335af7,atlas_het,node_classification,graphatlas_beta_zero,graphatlas_certified,0,0,1,outputs\.work\runs\atlas_het\graphatlas_beta_zero\split-0\seed-0\config-af014ea9,outputs\.work\runs\atlas_het\graphatlas_beta_zero\split-0\seed-0\config-af014ea9\job_config.yaml
atlas_het__node_classification__graphatlas_beta_zero__split0__seed1__1281ab6a9303,1281ab6a9303,0e672c999c335af7,atlas_het,node_classification,graphatlas_beta_zero,graphatlas_certified,1,0,1,outputs\.work\runs\atlas_het\graphatlas_beta_zero\split-0\seed-1\config-1281ab6a,outputs\.work\runs\atlas_het\graphatlas_beta_zero\split-0\seed-1\config-1281ab6a\job_config.yaml
atlas_het__node_classification__graphatlas_beta_zero__split0__seed2__e6b51e9b1345,e6b51e9b1345,0e672c999c335af7,atlas_het,node_classification,graphatlas_beta_zero,graphatlas_certified,2,0,1,outputs\.work\runs\atlas_het\graphatlas_beta_zero\split-0\seed-2\config-e6b51e9b,outputs\.work\runs\atlas_het\graphatlas_beta_zero\split-0\seed-2\config-e6b51e9b\job_config.yaml
atlas_het__node_classification__graphatlas_beta_zero__split0__seed3__9d326c9b64fb,9d326c9b64fb,0e672c999c335af7,atlas_het,node_classification,graphatlas_beta_zero,graphatlas_certified,3,0,1,outputs\.work\runs\atlas_het\graphatlas_beta_zero\split-0\seed-3\config-9d326c9b,outputs\.work\runs\atlas_het\graphatlas_beta_zero\split-0\seed-3\config-9d326c9b\job_config.yaml
atlas_het__node_classification__graphatlas_beta_zero__split0__seed4__0cf7bad53968,0cf7bad53968,0e672c999c335af7,atlas_het,node_classification,graphatlas_beta_zero,graphatlas_certified,4,0,1,outputs\.work\runs\atlas_het\graphatlas_beta_zero\split-0\seed-4\config-0cf7bad5,outputs\.work\runs\atlas_het\graphatlas_beta_zero\split-0\seed-4\config-0cf7bad5\job_config.yaml
actor__node_classification__graphatlas_c_oracle__split0__seed0__bff19013aa8e,bff19013aa8e,0e672c999c335af7,actor,node_classification,graphatlas_c_oracle,graphatlas_certified,0,0,1,outputs\.work\runs\actor\graphatlas_c_oracle\split-0\seed-0\config-bff19013,outputs\.work\runs\actor\graphatlas_c_oracle\split-0\seed-0\config-bff19013\job_config.yaml
actor__node_classification__graphatlas_c_oracle__split1__seed1__0c124495a280,0c124495a280,0e672c999c335af7,actor,node_classification,graphatlas_c_oracle,graphatlas_certified,1,1,1,outputs\.work\runs\actor\graphatlas_c_oracle\split-1\seed-1\config-0c124495,outputs\.work\runs\actor\graphatlas_c_oracle\split-1\seed-1\config-0c124495\job_config.yaml
actor__node_classification__graphatlas_c_oracle__split2__seed2__9722422d40d1,9722422d40d1,0e672c999c335af7,actor,node_classification,graphatlas_c_oracle,graphatlas_certified,2,2,1,outputs\.work\runs\actor\graphatlas_c_oracle\split-2\seed-2\config-9722422d,outputs\.work\runs\actor\graphatlas_c_oracle\split-2\seed-2\config-9722422d\job_config.yaml
actor__node_classification__graphatlas_c_oracle__split3__seed3__73ecfaeea056,73ecfaeea056,0e672c999c335af7,actor,node_classification,graphatlas_c_oracle,graphatlas_certified,3,3,1,outputs\.work\runs\actor\graphatlas_c_oracle\split-3\seed-3\config-73ecfaee,outputs\.work\runs\actor\graphatlas_c_oracle\split-3\seed-3\config-73ecfaee\job_config.yaml
actor__node_classification__graphatlas_c_oracle__split4__seed4__16cfea0fe3f1,16cfea0fe3f1,0e672c999c335af7,actor,node_classification,graphatlas_c_oracle,graphatlas_certified,4,4,1,outputs\.work\runs\actor\graphatlas_c_oracle\split-4\seed-4\config-16cfea0f,outputs\.work\runs\actor\graphatlas_c_oracle\split-4\seed-4\config-16cfea0f\job_config.yaml
actor__node_classification__graphatlas_c__split0__seed0__db567313d788,db567313d788,0e672c999c335af7,actor,node_classification,graphatlas_c,graphatlas_certified,0,0,1,outputs\.work\runs\actor\graphatlas_c\split-0\seed-0\config-db567313,outputs\.work\runs\actor\graphatlas_c\split-0\seed-0\config-db567313\job_config.yaml
actor__node_classification__graphatlas_c__split1__seed1__a2faee8c82b2,a2faee8c82b2,0e672c999c335af7,actor,node_classification,graphatlas_c,graphatlas_certified,1,1,1,outputs\.work\runs\actor\graphatlas_c\split-1\seed-1\config-a2faee8c,outputs\.work\runs\actor\graphatlas_c\split-1\seed-1\config-a2faee8c\job_config.yaml
actor__node_classification__graphatlas_c__split2__seed2__fa4bd546ed1e,fa4bd546ed1e,0e672c999c335af7,actor,node_classification,graphatlas_c,graphatlas_certified,2,2,1,outputs\.work\runs\actor\graphatlas_c\split-2\seed-2\config-fa4bd546,outputs\.work\runs\actor\graphatlas_c\split-2\seed-2\config-fa4bd546\job_config.yaml
actor__node_classification__graphatlas_c__split3__seed3__a69dbc84e127,a69dbc84e127,0e672c999c335af7,actor,node_classification,graphatlas_c,graphatlas_certified,3,3,1,outputs\.work\runs\actor\graphatlas_c\split-3\seed-3\config-a69dbc84,outputs\.work\runs\actor\graphatlas_c\split-3\seed-3\config-a69dbc84\job_config.yaml
actor__node_classification__graphatlas_c__split4__seed4__ad90e52319d4,ad90e52319d4,0e672c999c335af7,actor,node_classification,graphatlas_c,graphatlas_certified,4,4,1,outputs\.work\runs\actor\graphatlas_c\split-4\seed-4\config-ad90e523,outputs\.work\runs\actor\graphatlas_c\split-4\seed-4\config-ad90e523\job_config.yaml
actor__node_classification__graphatlas_original__split0__seed0__624e702a6739,624e702a6739,0e672c999c335af7,actor,node_classification,graphatlas_original,graphatlas,0,0,1,outputs\.work\runs\actor\graphatlas_original\split-0\seed-0\config-624e702a,outputs\.work\runs\actor\graphatlas_original\split-0\seed-0\config-624e702a\job_config.yaml
actor__node_classification__graphatlas_original__split1__seed1__b8cd811e10da,b8cd811e10da,0e672c999c335af7,actor,node_classification,graphatlas_original,graphatlas,1,1,1,outputs\.work\runs\actor\graphatlas_original\split-1\seed-1\config-b8cd811e,outputs\.work\runs\actor\graphatlas_original\split-1\seed-1\config-b8cd811e\job_config.yaml
actor__node_classification__graphatlas_original__split2__seed2__b0196181805e,b0196181805e,0e672c999c335af7,actor,node_classification,graphatlas_original,graphatlas,2,2,1,outputs\.work\runs\actor\graphatlas_original\split-2\seed-2\config-b0196181,outputs\.work\runs\actor\graphatlas_original\split-2\seed-2\config-b0196181\job_config.yaml
actor__node_classification__graphatlas_original__split3__seed3__4826c8537104,4826c8537104,0e672c999c335af7,actor,node_classification,graphatlas_original,graphatlas,3,3,1,outputs\.work\runs\actor\graphatlas_original\split-3\seed-3\config-4826c853,outputs\.work\runs\actor\graphatlas_original\split-3\seed-3\config-4826c853\job_config.yaml
actor__node_classification__graphatlas_original__split4__seed4__37ef3aae6ca6,37ef3aae6ca6,0e672c999c335af7,actor,node_classification,graphatlas_original,graphatlas,4,4,1,outputs\.work\runs\actor\graphatlas_original\split-4\seed-4\config-37ef3aae,outputs\.work\runs\actor\graphatlas_original\split-4\seed-4\config-37ef3aae\job_config.yaml
actor__node_classification__graphatlas_min_distortion__split0__seed0__43bedb477e6d,43bedb477e6d,0e672c999c335af7,actor,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,0,0,1,outputs\.work\runs\actor\graphatlas_min_distortion\split-0\seed-0\config-43bedb47,outputs\.work\runs\actor\graphatlas_min_distortion\split-0\seed-0\config-43bedb47\job_config.yaml
actor__node_classification__graphatlas_min_distortion__split1__seed1__ff05839b8bfb,ff05839b8bfb,0e672c999c335af7,actor,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,1,1,1,outputs\.work\runs\actor\graphatlas_min_distortion\split-1\seed-1\config-ff05839b,outputs\.work\runs\actor\graphatlas_min_distortion\split-1\seed-1\config-ff05839b\job_config.yaml
actor__node_classification__graphatlas_min_distortion__split2__seed2__6129516ba29b,6129516ba29b,0e672c999c335af7,actor,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,2,2,1,outputs\.work\runs\actor\graphatlas_min_distortion\split-2\seed-2\config-6129516b,outputs\.work\runs\actor\graphatlas_min_distortion\split-2\seed-2\config-6129516b\job_config.yaml
actor__node_classification__graphatlas_min_distortion__split3__seed3__9baa9eaa3ba1,9baa9eaa3ba1,0e672c999c335af7,actor,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,3,3,1,outputs\.work\runs\actor\graphatlas_min_distortion\split-3\seed-3\config-9baa9eaa,outputs\.work\runs\actor\graphatlas_min_distortion\split-3\seed-3\config-9baa9eaa\job_config.yaml
actor__node_classification__graphatlas_min_distortion__split4__seed4__1e4c01e4a655,1e4c01e4a655,0e672c999c335af7,actor,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,4,4,1,outputs\.work\runs\actor\graphatlas_min_distortion\split-4\seed-4\config-1e4c01e4,outputs\.work\runs\actor\graphatlas_min_distortion\split-4\seed-4\config-1e4c01e4\job_config.yaml
actor__node_classification__graphatlas_no_transport__split0__seed0__3b2520686b81,3b2520686b81,0e672c999c335af7,actor,node_classification,graphatlas_no_transport,graphatlas_no_transport,0,0,1,outputs\.work\runs\actor\graphatlas_no_transport\split-0\seed-0\config-3b252068,outputs\.work\runs\actor\graphatlas_no_transport\split-0\seed-0\config-3b252068\job_config.yaml
actor__node_classification__graphatlas_no_transport__split1__seed1__90d95b948a52,90d95b948a52,0e672c999c335af7,actor,node_classification,graphatlas_no_transport,graphatlas_no_transport,1,1,1,outputs\.work\runs\actor\graphatlas_no_transport\split-1\seed-1\config-90d95b94,outputs\.work\runs\actor\graphatlas_no_transport\split-1\seed-1\config-90d95b94\job_config.yaml
actor__node_classification__graphatlas_no_transport__split2__seed2__cb259fff71dd,cb259fff71dd,0e672c999c335af7,actor,node_classification,graphatlas_no_transport,graphatlas_no_transport,2,2,1,outputs\.work\runs\actor\graphatlas_no_transport\split-2\seed-2\config-cb259fff,outputs\.work\runs\actor\graphatlas_no_transport\split-2\seed-2\config-cb259fff\job_config.yaml
actor__node_classification__graphatlas_no_transport__split3__seed3__894472f5acff,894472f5acff,0e672c999c335af7,actor,node_classification,graphatlas_no_transport,graphatlas_no_transport,3,3,1,outputs\.work\runs\actor\graphatlas_no_transport\split-3\seed-3\config-894472f5,outputs\.work\runs\actor\graphatlas_no_transport\split-3\seed-3\config-894472f5\job_config.yaml
actor__node_classification__graphatlas_no_transport__split4__seed4__aef0929cf364,aef0929cf364,0e672c999c335af7,actor,node_classification,graphatlas_no_transport,graphatlas_no_transport,4,4,1,outputs\.work\runs\actor\graphatlas_no_transport\split-4\seed-4\config-aef0929c,outputs\.work\runs\actor\graphatlas_no_transport\split-4\seed-4\config-aef0929c\job_config.yaml
actor__node_classification__graphatlas_free_transition__split0__seed0__ad3ce4ceee30,ad3ce4ceee30,0e672c999c335af7,actor,node_classification,graphatlas_free_transition,graphatlas_free_transition,0,0,1,outputs\.work\runs\actor\graphatlas_free_transition\split-0\seed-0\config-ad3ce4ce,outputs\.work\runs\actor\graphatlas_free_transition\split-0\seed-0\config-ad3ce4ce\job_config.yaml
actor__node_classification__graphatlas_free_transition__split1__seed1__716adf9a670f,716adf9a670f,0e672c999c335af7,actor,node_classification,graphatlas_free_transition,graphatlas_free_transition,1,1,1,outputs\.work\runs\actor\graphatlas_free_transition\split-1\seed-1\config-716adf9a,outputs\.work\runs\actor\graphatlas_free_transition\split-1\seed-1\config-716adf9a\job_config.yaml
actor__node_classification__graphatlas_free_transition__split2__seed2__489ac81fa783,489ac81fa783,0e672c999c335af7,actor,node_classification,graphatlas_free_transition,graphatlas_free_transition,2,2,1,outputs\.work\runs\actor\graphatlas_free_transition\split-2\seed-2\config-489ac81f,outputs\.work\runs\actor\graphatlas_free_transition\split-2\seed-2\config-489ac81f\job_config.yaml
actor__node_classification__graphatlas_free_transition__split3__seed3__2f38f03fbc0e,2f38f03fbc0e,0e672c999c335af7,actor,node_classification,graphatlas_free_transition,graphatlas_free_transition,3,3,1,outputs\.work\runs\actor\graphatlas_free_transition\split-3\seed-3\config-2f38f03f,outputs\.work\runs\actor\graphatlas_free_transition\split-3\seed-3\config-2f38f03f\job_config.yaml
actor__node_classification__graphatlas_free_transition__split4__seed4__1d93d8e7c320,1d93d8e7c320,0e672c999c335af7,actor,node_classification,graphatlas_free_transition,graphatlas_free_transition,4,4,1,outputs\.work\runs\actor\graphatlas_free_transition\split-4\seed-4\config-1d93d8e7,outputs\.work\runs\actor\graphatlas_free_transition\split-4\seed-4\config-1d93d8e7\job_config.yaml
actor__node_classification__graphatlas_membership_only__split0__seed0__ae338025d1be,ae338025d1be,0e672c999c335af7,actor,node_classification,graphatlas_membership_only,graphatlas_certified,0,0,1,outputs\.work\runs\actor\graphatlas_membership_only\split-0\seed-0\config-ae338025,outputs\.work\runs\actor\graphatlas_membership_only\split-0\seed-0\config-ae338025\job_config.yaml
actor__node_classification__graphatlas_membership_only__split1__seed1__fee137bc6337,fee137bc6337,0e672c999c335af7,actor,node_classification,graphatlas_membership_only,graphatlas_certified,1,1,1,outputs\.work\runs\actor\graphatlas_membership_only\split-1\seed-1\config-fee137bc,outputs\.work\runs\actor\graphatlas_membership_only\split-1\seed-1\config-fee137bc\job_config.yaml
actor__node_classification__graphatlas_membership_only__split2__seed2__43440a1ea45a,43440a1ea45a,0e672c999c335af7,actor,node_classification,graphatlas_membership_only,graphatlas_certified,2,2,1,outputs\.work\runs\actor\graphatlas_membership_only\split-2\seed-2\config-43440a1e,outputs\.work\runs\actor\graphatlas_membership_only\split-2\seed-2\config-43440a1e\job_config.yaml
actor__node_classification__graphatlas_membership_only__split3__seed3__b0e57fb932bd,b0e57fb932bd,0e672c999c335af7,actor,node_classification,graphatlas_membership_only,graphatlas_certified,3,3,1,outputs\.work\runs\actor\graphatlas_membership_only\split-3\seed-3\config-b0e57fb9,outputs\.work\runs\actor\graphatlas_membership_only\split-3\seed-3\config-b0e57fb9\job_config.yaml
actor__node_classification__graphatlas_membership_only__split4__seed4__f7f72105a6ca,f7f72105a6ca,0e672c999c335af7,actor,node_classification,graphatlas_membership_only,graphatlas_certified,4,4,1,outputs\.work\runs\actor\graphatlas_membership_only\split-4\seed-4\config-f7f72105,outputs\.work\runs\actor\graphatlas_membership_only\split-4\seed-4\config-f7f72105\job_config.yaml
actor__node_classification__graphatlas_q_shuffle_source__split0__seed0__62e9b4e466df,62e9b4e466df,0e672c999c335af7,actor,node_classification,graphatlas_q_shuffle_source,graphatlas_certified,0,0,1,outputs\.work\runs\actor\graphatlas_q_shuffle_source\split-0\seed-0\config-62e9b4e4,outputs\.work\runs\actor\graphatlas_q_shuffle_source\split-0\seed-0\config-62e9b4e4\job_config.yaml
actor__node_classification__graphatlas_q_shuffle_source__split1__seed1__166f4aef87fb,166f4aef87fb,0e672c999c335af7,actor,node_classification,graphatlas_q_shuffle_source,graphatlas_certified,1,1,1,outputs\.work\runs\actor\graphatlas_q_shuffle_source\split-1\seed-1\config-166f4aef,outputs\.work\runs\actor\graphatlas_q_shuffle_source\split-1\seed-1\config-166f4aef\job_config.yaml
actor__node_classification__graphatlas_q_shuffle_source__split2__seed2__9284f9c70dd7,9284f9c70dd7,0e672c999c335af7,actor,node_classification,graphatlas_q_shuffle_source,graphatlas_certified,2,2,1,outputs\.work\runs\actor\graphatlas_q_shuffle_source\split-2\seed-2\config-9284f9c7,outputs\.work\runs\actor\graphatlas_q_shuffle_source\split-2\seed-2\config-9284f9c7\job_config.yaml
actor__node_classification__graphatlas_q_shuffle_source__split3__seed3__8f190c9bb852,8f190c9bb852,0e672c999c335af7,actor,node_classification,graphatlas_q_shuffle_source,graphatlas_certified,3,3,1,outputs\.work\runs\actor\graphatlas_q_shuffle_source\split-3\seed-3\config-8f190c9b,outputs\.work\runs\actor\graphatlas_q_shuffle_source\split-3\seed-3\config-8f190c9b\job_config.yaml
actor__node_classification__graphatlas_q_shuffle_source__split4__seed4__81b0b999203b,81b0b999203b,0e672c999c335af7,actor,node_classification,graphatlas_q_shuffle_source,graphatlas_certified,4,4,1,outputs\.work\runs\actor\graphatlas_q_shuffle_source\split-4\seed-4\config-81b0b999,outputs\.work\runs\actor\graphatlas_q_shuffle_source\split-4\seed-4\config-81b0b999\job_config.yaml
actor__node_classification__graphatlas_q_shuffle_edge__split0__seed0__b5f2ce326ce4,b5f2ce326ce4,0e672c999c335af7,actor,node_classification,graphatlas_q_shuffle_edge,graphatlas_certified,0,0,1,outputs\.work\runs\actor\graphatlas_q_shuffle_edge\split-0\seed-0\config-b5f2ce32,outputs\.work\runs\actor\graphatlas_q_shuffle_edge\split-0\seed-0\config-b5f2ce32\job_config.yaml
actor__node_classification__graphatlas_q_shuffle_edge__split1__seed1__d2b87304111d,d2b87304111d,0e672c999c335af7,actor,node_classification,graphatlas_q_shuffle_edge,graphatlas_certified,1,1,1,outputs\.work\runs\actor\graphatlas_q_shuffle_edge\split-1\seed-1\config-d2b87304,outputs\.work\runs\actor\graphatlas_q_shuffle_edge\split-1\seed-1\config-d2b87304\job_config.yaml
actor__node_classification__graphatlas_q_shuffle_edge__split2__seed2__4fd4e4af9b49,4fd4e4af9b49,0e672c999c335af7,actor,node_classification,graphatlas_q_shuffle_edge,graphatlas_certified,2,2,1,outputs\.work\runs\actor\graphatlas_q_shuffle_edge\split-2\seed-2\config-4fd4e4af,outputs\.work\runs\actor\graphatlas_q_shuffle_edge\split-2\seed-2\config-4fd4e4af\job_config.yaml
actor__node_classification__graphatlas_q_shuffle_edge__split3__seed3__9f80d8789e44,9f80d8789e44,0e672c999c335af7,actor,node_classification,graphatlas_q_shuffle_edge,graphatlas_certified,3,3,1,outputs\.work\runs\actor\graphatlas_q_shuffle_edge\split-3\seed-3\config-9f80d878,outputs\.work\runs\actor\graphatlas_q_shuffle_edge\split-3\seed-3\config-9f80d878\job_config.yaml
actor__node_classification__graphatlas_q_shuffle_edge__split4__seed4__adf3aa13a880,adf3aa13a880,0e672c999c335af7,actor,node_classification,graphatlas_q_shuffle_edge,graphatlas_certified,4,4,1,outputs\.work\runs\actor\graphatlas_q_shuffle_edge\split-4\seed-4\config-adf3aa13,outputs\.work\runs\actor\graphatlas_q_shuffle_edge\split-4\seed-4\config-adf3aa13\job_config.yaml
actor__node_classification__graphatlas_random_routing__split0__seed0__5d0c7c4c575d,5d0c7c4c575d,0e672c999c335af7,actor,node_classification,graphatlas_random_routing,graphatlas_certified,0,0,1,outputs\.work\runs\actor\graphatlas_random_routing\split-0\seed-0\config-5d0c7c4c,outputs\.work\runs\actor\graphatlas_random_routing\split-0\seed-0\config-5d0c7c4c\job_config.yaml
actor__node_classification__graphatlas_random_routing__split1__seed1__cb051698fa0f,cb051698fa0f,0e672c999c335af7,actor,node_classification,graphatlas_random_routing,graphatlas_certified,1,1,1,outputs\.work\runs\actor\graphatlas_random_routing\split-1\seed-1\config-cb051698,outputs\.work\runs\actor\graphatlas_random_routing\split-1\seed-1\config-cb051698\job_config.yaml
actor__node_classification__graphatlas_random_routing__split2__seed2__298bf77d1c97,298bf77d1c97,0e672c999c335af7,actor,node_classification,graphatlas_random_routing,graphatlas_certified,2,2,1,outputs\.work\runs\actor\graphatlas_random_routing\split-2\seed-2\config-298bf77d,outputs\.work\runs\actor\graphatlas_random_routing\split-2\seed-2\config-298bf77d\job_config.yaml
actor__node_classification__graphatlas_random_routing__split3__seed3__b1716ff74b63,b1716ff74b63,0e672c999c335af7,actor,node_classification,graphatlas_random_routing,graphatlas_certified,3,3,1,outputs\.work\runs\actor\graphatlas_random_routing\split-3\seed-3\config-b1716ff7,outputs\.work\runs\actor\graphatlas_random_routing\split-3\seed-3\config-b1716ff7\job_config.yaml
actor__node_classification__graphatlas_random_routing__split4__seed4__fe607d0b5841,fe607d0b5841,0e672c999c335af7,actor,node_classification,graphatlas_random_routing,graphatlas_certified,4,4,1,outputs\.work\runs\actor\graphatlas_random_routing\split-4\seed-4\config-fe607d0b,outputs\.work\runs\actor\graphatlas_random_routing\split-4\seed-4\config-fe607d0b\job_config.yaml
actor__node_classification__graphatlas_beta_zero__split0__seed0__26b9f7dbaa70,26b9f7dbaa70,0e672c999c335af7,actor,node_classification,graphatlas_beta_zero,graphatlas_certified,0,0,1,outputs\.work\runs\actor\graphatlas_beta_zero\split-0\seed-0\config-26b9f7db,outputs\.work\runs\actor\graphatlas_beta_zero\split-0\seed-0\config-26b9f7db\job_config.yaml
actor__node_classification__graphatlas_beta_zero__split1__seed1__9b6367d502de,9b6367d502de,0e672c999c335af7,actor,node_classification,graphatlas_beta_zero,graphatlas_certified,1,1,1,outputs\.work\runs\actor\graphatlas_beta_zero\split-1\seed-1\config-9b6367d5,outputs\.work\runs\actor\graphatlas_beta_zero\split-1\seed-1\config-9b6367d5\job_config.yaml
actor__node_classification__graphatlas_beta_zero__split2__seed2__933e80b95f3e,933e80b95f3e,0e672c999c335af7,actor,node_classification,graphatlas_beta_zero,graphatlas_certified,2,2,1,outputs\.work\runs\actor\graphatlas_beta_zero\split-2\seed-2\config-933e80b9,outputs\.work\runs\actor\graphatlas_beta_zero\split-2\seed-2\config-933e80b9\job_config.yaml
actor__node_classification__graphatlas_beta_zero__split3__seed3__258e4e2911b0,258e4e2911b0,0e672c999c335af7,actor,node_classification,graphatlas_beta_zero,graphatlas_certified,3,3,1,outputs\.work\runs\actor\graphatlas_beta_zero\split-3\seed-3\config-258e4e29,outputs\.work\runs\actor\graphatlas_beta_zero\split-3\seed-3\config-258e4e29\job_config.yaml
actor__node_classification__graphatlas_beta_zero__split4__seed4__5794ca7217b6,5794ca7217b6,0e672c999c335af7,actor,node_classification,graphatlas_beta_zero,graphatlas_certified,4,4,1,outputs\.work\runs\actor\graphatlas_beta_zero\split-4\seed-4\config-5794ca72,outputs\.work\runs\actor\graphatlas_beta_zero\split-4\seed-4\config-5794ca72\job_config.yaml
questions__node_classification__graphatlas_c_oracle__split0__seed0__5abd78873dc5,5abd78873dc5,0e672c999c335af7,questions,node_classification,graphatlas_c_oracle,graphatlas_certified,0,0,1,outputs\.work\runs\questions\graphatlas_c_oracle\split-0\seed-0\config-5abd7887,outputs\.work\runs\questions\graphatlas_c_oracle\split-0\seed-0\config-5abd7887\job_config.yaml
questions__node_classification__graphatlas_c_oracle__split1__seed1__a03d4bfbf351,a03d4bfbf351,0e672c999c335af7,questions,node_classification,graphatlas_c_oracle,graphatlas_certified,1,1,1,outputs\.work\runs\questions\graphatlas_c_oracle\split-1\seed-1\config-a03d4bfb,outputs\.work\runs\questions\graphatlas_c_oracle\split-1\seed-1\config-a03d4bfb\job_config.yaml
questions__node_classification__graphatlas_c_oracle__split2__seed2__e4d21b69fca4,e4d21b69fca4,0e672c999c335af7,questions,node_classification,graphatlas_c_oracle,graphatlas_certified,2,2,1,outputs\.work\runs\questions\graphatlas_c_oracle\split-2\seed-2\config-e4d21b69,outputs\.work\runs\questions\graphatlas_c_oracle\split-2\seed-2\config-e4d21b69\job_config.yaml
questions__node_classification__graphatlas_c_oracle__split3__seed3__b2b00ef93488,b2b00ef93488,0e672c999c335af7,questions,node_classification,graphatlas_c_oracle,graphatlas_certified,3,3,1,outputs\.work\runs\questions\graphatlas_c_oracle\split-3\seed-3\config-b2b00ef9,outputs\.work\runs\questions\graphatlas_c_oracle\split-3\seed-3\config-b2b00ef9\job_config.yaml
questions__node_classification__graphatlas_c_oracle__split4__seed4__563296d31eb4,563296d31eb4,0e672c999c335af7,questions,node_classification,graphatlas_c_oracle,graphatlas_certified,4,4,1,outputs\.work\runs\questions\graphatlas_c_oracle\split-4\seed-4\config-563296d3,outputs\.work\runs\questions\graphatlas_c_oracle\split-4\seed-4\config-563296d3\job_config.yaml
questions__node_classification__graphatlas_c__split0__seed0__e9e8bdbbae63,e9e8bdbbae63,0e672c999c335af7,questions,node_classification,graphatlas_c,graphatlas_certified,0,0,1,outputs\.work\runs\questions\graphatlas_c\split-0\seed-0\config-e9e8bdbb,outputs\.work\runs\questions\graphatlas_c\split-0\seed-0\config-e9e8bdbb\job_config.yaml
questions__node_classification__graphatlas_c__split1__seed1__ae9092c9b609,ae9092c9b609,0e672c999c335af7,questions,node_classification,graphatlas_c,graphatlas_certified,1,1,1,outputs\.work\runs\questions\graphatlas_c\split-1\seed-1\config-ae9092c9,outputs\.work\runs\questions\graphatlas_c\split-1\seed-1\config-ae9092c9\job_config.yaml
questions__node_classification__graphatlas_c__split2__seed2__5eef240601a5,5eef240601a5,0e672c999c335af7,questions,node_classification,graphatlas_c,graphatlas_certified,2,2,1,outputs\.work\runs\questions\graphatlas_c\split-2\seed-2\config-5eef2406,outputs\.work\runs\questions\graphatlas_c\split-2\seed-2\config-5eef2406\job_config.yaml
questions__node_classification__graphatlas_c__split3__seed3__343a729744b7,343a729744b7,0e672c999c335af7,questions,node_classification,graphatlas_c,graphatlas_certified,3,3,1,outputs\.work\runs\questions\graphatlas_c\split-3\seed-3\config-343a7297,outputs\.work\runs\questions\graphatlas_c\split-3\seed-3\config-343a7297\job_config.yaml
questions__node_classification__graphatlas_c__split4__seed4__d1ff720284b1,d1ff720284b1,0e672c999c335af7,questions,node_classification,graphatlas_c,graphatlas_certified,4,4,1,outputs\.work\runs\questions\graphatlas_c\split-4\seed-4\config-d1ff7202,outputs\.work\runs\questions\graphatlas_c\split-4\seed-4\config-d1ff7202\job_config.yaml
questions__node_classification__graphatlas_original__split0__seed0__96b06fb6d6b3,96b06fb6d6b3,0e672c999c335af7,questions,node_classification,graphatlas_original,graphatlas,0,0,1,outputs\.work\runs\questions\graphatlas_original\split-0\seed-0\config-96b06fb6,outputs\.work\runs\questions\graphatlas_original\split-0\seed-0\config-96b06fb6\job_config.yaml
questions__node_classification__graphatlas_original__split1__seed1__aa8b6ca99807,aa8b6ca99807,0e672c999c335af7,questions,node_classification,graphatlas_original,graphatlas,1,1,1,outputs\.work\runs\questions\graphatlas_original\split-1\seed-1\config-aa8b6ca9,outputs\.work\runs\questions\graphatlas_original\split-1\seed-1\config-aa8b6ca9\job_config.yaml
questions__node_classification__graphatlas_original__split2__seed2__4273ba07b361,4273ba07b361,0e672c999c335af7,questions,node_classification,graphatlas_original,graphatlas,2,2,1,outputs\.work\runs\questions\graphatlas_original\split-2\seed-2\config-4273ba07,outputs\.work\runs\questions\graphatlas_original\split-2\seed-2\config-4273ba07\job_config.yaml
questions__node_classification__graphatlas_original__split3__seed3__2493469cc0aa,2493469cc0aa,0e672c999c335af7,questions,node_classification,graphatlas_original,graphatlas,3,3,1,outputs\.work\runs\questions\graphatlas_original\split-3\seed-3\config-2493469c,outputs\.work\runs\questions\graphatlas_original\split-3\seed-3\config-2493469c\job_config.yaml
questions__node_classification__graphatlas_original__split4__seed4__9ccbed3db34d,9ccbed3db34d,0e672c999c335af7,questions,node_classification,graphatlas_original,graphatlas,4,4,1,outputs\.work\runs\questions\graphatlas_original\split-4\seed-4\config-9ccbed3d,outputs\.work\runs\questions\graphatlas_original\split-4\seed-4\config-9ccbed3d\job_config.yaml
questions__node_classification__graphatlas_min_distortion__split0__seed0__48faf16d308a,48faf16d308a,0e672c999c335af7,questions,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,0,0,1,outputs\.work\runs\questions\graphatlas_min_distortion\split-0\seed-0\config-48faf16d,outputs\.work\runs\questions\graphatlas_min_distortion\split-0\seed-0\config-48faf16d\job_config.yaml
questions__node_classification__graphatlas_min_distortion__split1__seed1__1d8aa0648d41,1d8aa0648d41,0e672c999c335af7,questions,node_classification,graphatlas_min_distortion,graphatlas_min_distortion,1,1,1,outputs\.work\runs\questions\graphatlas_min_distortion\split-1\seed-1\config-1d8aa064,outputs\.work\runs\questions\graphatlas_min_distortion\split-1\seed-1\config-1d8aa064\job_config.yaml
